,Codigo_da_oportunidade,Classificacao_da_Oportunidade,Data_de_criacao,Faixa_de_Faturamento_Agregado,Data_Real_de_Encerramento_da_Opp2,id_fechou,numero_relacionamentos,numero_relacionamentos_convertidos,intervalo_tempo,ano,Valor_corrigido2a,Forma_de_Contratacao_Agregado,Concorrentes,n_solucoes,Software,Comissão sobre Parceiros,Cybersecurity,Desdobramento de metas,ESG,Equilíbrio fiscal,Skill_dev,Gestão Estratégica,Gestão da Educação,Gestão da Operação,Gestão da Receita,Gestão da Saúde,Gestão da Segurança Pública,Gestão da Segurança Viária,Gestão de Gastos,Gestão de operações projetizadas,Gestão de pessoas,Processes Excellence,Produtos digitais,S_amp_OP_S_amp_OE,Transformação Digital,Treinamentos,Roadmap,Segmentacao,Carteira_Nova,Segmento_Agregado2,Total_HH,Custo_Total,Margem_Total,ID_cliente
556,11918,0,2020-12-27,6,2021-04-12,1,1,0,0,2021,189.926.340.002.293,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,425,55259863,615.182.012.534.819,220
557,11991,0,2021-01-22,3,2021-04-13,0,3,0,2.7,2021,825.306.654.367.296,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,18,181,28241409,547.413.317.307.692,400
558,12064,0,2021-02-04,5,2021-04-13,1,3,0,27.53,2021,357.368.362.744.475,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,102,14396374,467.195.632.864.545,588
559,12100,2,2021-02-11,5,2021-04-13,1,13,7,1.77,2021,547.081.080.414.454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,129.5,16931221,590.675.882.217.828,568
560,12113,0,2021-02-15,2,2021-04-13,1,2,0,33.97,2021,624.905.453.872.549,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,828,316914845,424.834.066.094.105,60
561,12255,2,2021-03-11,4,2021-04-13,1,13,10,0.27,2021,669.139.857.105.463,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,155,20172444,601.275.999.407.027,574
562,11857,2,2020-12-08,3,2021-04-14,0,5,3,7.67,2021,3.016.792.888.677,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,20036976,246.728.441.499.692,462
563,12079,1,2021-02-08,4,2021-04-14,0,5,2,13.27,2021,102.072.181.592.359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,10,24,2423983,685.910.851.959.831,567
564,12114,2,2021-02-15,4,2021-04-15,1,16,11,0.8,2021,226.754.463.994.204,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,379,148465996,257.432.327.800.967,355
565,10187,2,2019-11-08,5,2021-04-18,0,14,8,0.17,2021,133.448.387.660.458,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4900,7195425,388.483.742.574.596,568
566,10875,2,2020-05-11,5,2021-04-18,0,16,8,0,2021,259.012.873.122.994,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,228,153334456,328.596.972.871.714,568
567,11435,0,2020-09-08,3,2021-04-19,0,19,2,0.2,2021,669.139.857.105.463,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,150,21412922,576.756.989.672.382,812
568,11763,2,2020-11-13,4,2021-04-20,0,8,2,7.7,2021,107.273.363.738.632,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,357,39488925,488.787.486.512.988,818
569,12332,2,2021-03-26,0,2021-04-22,1,1,0,0,2021,676.398.323.352.031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,5,234,29853713,499.434.725.016.767,357
570,12367,2,2021-04-01,2,2021-04-23,1,20,2,0.13,2021,119.553.800.599.844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16,323,45075389,501.337.333.692.596,808
571,11442,0,2020-09-09,5,2021-04-26,0,1,0,0,2021,555.726.322.002.842,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,148,27714595,340.403.522.341.881,50
572,12057,2,2021-02-03,4,2021-04-26,1,7,5,2.3,2021,317.557.898.287.339,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,689,101846567,575.816.047.480.217,518
573,12377,2,2021-04-05,4,2021-04-26,1,4,3,3.97,2021,122.287.521.584.093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,334,29440833,683.268.813.910.664,569
574,12056,2,2021-02-03,4,2021-04-27,1,13,3,1.37,2021,474.815.849.438.664,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,856,176591755,508.100.961.002.785,187
575,12135,2,2021-02-16,4,2021-04-27,0,4,3,3.3,2021,504.689.369.263.796,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,81,20939931,52.943.894.915.416,71
576,12184,2,2021-03-01,3,2021-04-28,1,8,4,0.73,2021,246.004.868.019.662,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,62,6441693,653.672.419.354.839,701
577,12263,0,2021-03-11,0,2021-04-28,0,1,0,0,2021,431.169.827.686.914,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,114,17984765,44.832.009.202.454,787
578,12348,0,2021-03-29,1,2021-04-28,0,1,0,0,2021,601.786.099.071.203,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,109,1755511,614.173.406.593.407,207
579,12493,2,2021-04-20,1,2021-04-29,0,3,2,5.9,2021,271.134.404.011.904,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,57,7561211,63.116.043.902.439,100
580,12189,2,2021-03-01,5,2021-04-30,1,21,15,2,2021,171.254.438.004.958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,383,57467311,556.177.004.614.523,122
581,12427,2,2021-04-14,2,2021-04-30,1,5,2,12.37,2021,153.290.130.992.075,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,304,46013475,602.989.861.949.957,825
582,12461,2,2021-04-16,5,2021-04-30,1,10,8,0.5,2021,542.825.532.384.919,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,214,17014379,644.515.455.732.567,145
583,10486,1,2020-02-05,2,2021-05-04,0,2,1,26.53,2021,439.589.365.414.509,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,20,95,26058409,333.230.770.151.919,538
584,10897,0,2020-05-14,1,2021-05-04,0,1,0,0,2021,283.449.288.795.657,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,152,20919817,606.770.357.142.857,148
585,12154,0,2021-02-23,2,2021-05-04,0,1,0,0,2021,562.727.317.611.019,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,82,18605305,566.309.906.759.907,679
586,12200,1,2021-03-03,4,2021-05-04,1,4,0,3.77,2021,506.159.444.277.959,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1411,204295484,470.565.639.131.843,170
587,12253,0,2021-03-11,4,2021-05-04,1,1,0,0,2021,166.837.801.465.618,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,445,70503261,445.686.508.738.238,713
588,12484,2,2021-04-20,1,2021-05-04,1,4,1,3.17,2021,134.975.851.807.456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,10,1,626175,391.472.303.206.997,280
589,11603,0,2020-10-06,3,2021-05-05,0,2,0,24.53,2021,279.737.452.870.952,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,487,87316866,590.561.926.097.339,312
590,12573,2,2021-05-04,4,2021-05-05,1,6,2,2.87,2021,367.281.226.882.984,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,60,1070904,617.534.285.714.286,95
591,12082,2,2021-02-08,5,2021-05-06,0,5,2,0,2021,641.135.296.085.414,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7,131,18257515,626.463.812.592.706,847
592,12339,2,2021-03-26,2,2021-05-06,1,2,1,5.17,2021,281.199.691.265.533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,7,64,8693793,594.458.635.568.513,11
593,12596,1,2021-05-06,6,2021-05-06,1,3,0,26.7,2021,152.522.712.542.425,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,598476,485.301.478.366.315,206
594,12337,2,2021-03-26,4,2021-05-10,1,6,3,1.17,2021,17.153.416.587.579,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,620,77534699,332.980.286.533.717,776
595,12326,1,2021-03-25,4,2021-05-11,0,4,2,5.6,2021,182.820.790.363.991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,6,391,57534513,587.196.319.282.511,814
596,12355,2,2021-03-31,0,2021-05-11,1,5,2,0,2021,232.174.201.043.547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,18,10887252,384.901.016.949.153,190
597,12444,0,2021-04-15,2,2021-05-11,1,1,0,0,2021,104.937.493.395.138,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,22,3385476,5.768.155,152
598,12622,2,2021-05-11,5,2021-05-11,1,10,9,3.87,2021,158.397.885.179.962,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,296,8342021,309.183.668.652.793,252
599,12354,2,2021-03-31,3,2021-05-12,1,1,0,0,2021,269.951.703.614.911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,80,14519095,395.037.708.333.333,700
600,12464,0,2021-04-16,4,2021-05-12,1,1,0,0,2021,101.231.888.855.592,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,157,45789745,40.667.644.962.747,97
601,12409,2,2021-04-11,5,2021-05-13,1,15,10,0.57,2021,510.658.144.426.751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,73,19199527,57.710.251.965.883,505
602,12046,0,2021-02-02,1,2021-05-14,1,2,0,27.13,2021,824.477.494.790.541,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,229,32324283,48.573.046.587.569,46
603,12560,2,2021-05-03,1,2021-05-14,1,4,2,3.13,2021,877.539.797.796.434,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,183,32112015,519.999.775.784.753,303
604,12618,1,2021-05-11,4,2021-05-18,1,4,2,19.17,2021,618.639.320.784.172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,11,1585762,663.766.339.782.666,759
605,12237,0,2021-03-08,2,2021-05-19,1,2,0,0.3,2021,642.742.149.857.219,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,17,53,33208466,322.276.204.081.633,101
606,12423,1,2021-04-13,4,2021-05-19,1,2,0,4.23,2021,897.027.015.137.049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,186,32677369,590.252.426.332.288,594
607,12664,1,2021-05-19,5,2021-05-19,1,2,0,5.83,2021,512.908.236.868.331,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,6,108045,0,672
608,12165,0,2021-02-24,6,2021-05-20,0,1,0,0,2021,334.488.258.791.005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,21,16815109,340.583.960.784.314,290
609,12013,1,2021-01-27,3,2021-05-21,0,3,0,19.43,2021,943.125.722.732.405,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,302,3806565,470.575.104.311.544,229
610,12191,1,2021-03-01,5,2021-05-21,0,2,0,38.53,2021,255.785.144.368.645,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,1,62,10339316,469.778.666.666.667,777
611,12202,2,2021-03-03,1,2021-05-24,0,2,1,27.67,2021,283.234.283.511.715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,21,91,11329031,475.328.294.047.283,848
612,11621,0,2020-10-09,4,2021-05-25,0,1,0,0,2021,169.530.588.830.755,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,384,54306912,579.808.036.173.691,729
613,12327,1,2021-03-25,2,2021-05-25,0,11,4,16.07,2021,253.161.697.472.977,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,10617642,44.986.310.880.829,527
